epoch,train_loss,val_loss,train_acc,val_acc
1,10.513595789129084,0.0,0.0,2.0555555555555554
2,10.3238613764445,0.0,0.0,1.9333333333333333
3,9.926344449592358,0.0,0.0,2.966666666666667
4,9.510926946004231,0.0,0.0,3.311111111111111
5,9.140536805355188,0.0,0.0,4.044444444444444
6,8.800960448293974,0.0,0.0,3.9555555555555557
7,8.485448357553192,0.0,0.0,3.8444444444444446
8,8.215435548262162,0.0,0.0,4.411111111111111
9,7.982409754666415,0.0,0.0,5.088888888888889
10,7.736837433323716,0.0,0.0,4.933333333333334
11,7.568202050526937,0.0,0.0,5.211111111111111
12,7.3591742515563965,0.0,0.0,5.044444444444444
13,7.173475658532345,0.0,0.0,6.144444444444445
14,7.02516422849713,0.0,0.0,6.366666666666666
15,6.878279313174161,0.0,0.0,6.388888888888889
16,6.732323935537627,0.0,0.0,6.566666666666666
17,6.582822354634603,0.0,0.0,7.022222222222222
18,6.416380304278749,0.0,0.0,8.011111111111111
19,6.277725002982399,0.0,0.0,7.133333333333334
20,6.144940945596406,0.0,0.0,8.744444444444444
21,6.019599946339925,0.0,0.0,8.877777777777778
22,5.8618691184303975,0.0,0.0,8.944444444444445
23,5.740286269332423,0.0,0.0,9.633333333333333
24,5.629485092741071,0.0,0.0,9.844444444444445
25,5.517662224625096,0.0,0.0,9.622222222222222
26,5.421305829828436,0.0,0.0,9.833333333333334
27,5.322765104698412,0.0,0.0,11.144444444444444
28,5.22866562352036,0.0,0.0,11.066666666666666
29,5.153547862081817,0.0,0.0,11.5
30,5.056411052472663,0.0,0.0,11.822222222222223
31,4.976002164320512,0.0,0.0,11.255555555555556
32,4.888806733218106,0.0,0.0,13.488888888888889
33,4.8148106719508315,0.0,0.0,12.644444444444444
34,4.738568629640522,0.0,0.0,12.722222222222221
35,4.69721128579342,0.0,0.0,13.922222222222222
36,4.629590941920425,0.0,0.0,12.877777777777778
37,4.569650433280251,0.0,0.0,13.677777777777777
38,4.494791435472893,0.0,0.0,14.5
39,4.4251615177501336,0.0,0.0,14.844444444444445
40,4.37497501373291,0.0,0.0,14.855555555555556
41,4.339029315023711,0.0,0.0,15.1
42,4.268829157858184,0.0,0.0,15.544444444444444
43,4.233943226843169,0.0,0.0,15.466666666666667
44,4.180477439995968,0.0,0.0,14.588888888888889
