epoch,train_loss,val_loss,train_acc,val_acc
1,4.598117114558365,4.5766105916765,1.159551417890902,2.088888888888889
2,4.540807862715288,4.471617513232761,2.18100430962642,3.2444444444444445
3,4.492803599617698,4.457716557714674,2.8476868496868972,3.8666666666666667
4,4.432268752473774,4.535753965377808,3.8905688230672157,3.9444444444444446
5,4.361802260080974,4.3529691033893165,4.992976023238649,6.044444444444444
6,4.2578512105074795,4.09325377146403,6.643015309888331,10.366666666666667
7,4.192025834863836,4.085439191924201,8.016857544227243,9.444444444444445
8,4.109047857920329,4.027487483289507,9.607371604085811,10.666666666666666
9,4.042269583904382,3.901203943623437,11.109788328293531,13.977777777777778
10,3.9580336079452976,3.860024869441986,12.681254315578942,13.655555555555555
11,3.897946831674287,3.7447716726197138,13.845567751613133,18.122222222222224
12,3.8210450172424317,3.823908613787757,15.740850972642205,16.544444444444444
13,3.77903859687574,4.258367617925008,16.519440939069977,9.8
14,3.7358850464676365,3.6404742267396717,17.378985213933664,20.61111111111111
15,3.670121596076272,3.458125372727712,18.888544965356317,23.844444444444445
16,3.6239119327429568,3.4443983104493885,20.03142931974571,23.466666666666665
17,3.600949072115349,3.4681011703279285,20.793352222671967,24.133333333333333
18,3.5399122339306457,3.3621389865875244,21.88385437748518,26.133333333333333
19,3.488655679876154,3.338072372807397,23.112455058453772,27.466666666666665
20,3.461114922436801,3.2869218720330133,23.8886640158099,28.133333333333333
21,3.4188543579795145,3.2162846194373236,24.84344865353937,29.755555555555556
22,3.370459055178093,3.438949704170227,26.248244005809664,26.38888888888889
23,3.3538317131273674,3.197663896613651,26.598252339341414,30.866666666666667
24,3.310140423341231,3.3873117433653936,27.636372294578443,27.466666666666665
25,3.2960326238112017,3.1391905744870505,28.32448391628372,32.044444444444444
26,3.1068430857224896,2.892299367321862,33.05554894164147,38.5
27,3.032940873232755,2.865922133127848,34.91035500845258,39.22222222222222
28,3.0236233638994623,2.859764556090037,35.512750303578656,39.44444444444444
29,2.9956351164615516,2.833135724067688,35.741327174456536,39.644444444444446
30,2.977560384345777,2.815666423903571,36.37467558751399,40.37777777777778
31,2.954526512550585,2.829567141003079,37.04135812757447,40.1
32,2.9443381988640986,2.8248810834354825,37.5080359056168,40.422222222222224
33,2.918797442407319,2.7886126703686185,37.97233267458749,41.13333333333333
34,2.910728506608443,2.788799080583784,38.39139027119693,41.13333333333333
35,2.8949198925133905,2.7964481049113803,38.64853925093455,40.977777777777774
36,2.8928831880742853,2.7565751009517245,38.68425438700921,42.233333333333334
37,2.8684557351199063,2.760153008831872,39.3033167456368,42.08888888888889
38,2.8443291982014975,2.7797729240523443,39.86523488654492,41.611111111111114
39,2.8447638583905768,2.782965362071991,39.9604752494107,41.98888888888889
40,2.8313604008067736,2.735876109864977,40.47715421795757,43.21111111111111
41,2.8197979565822715,2.7392951448758445,40.548584490106904,42.955555555555556
42,2.8002453038186736,2.7405526439348855,41.49860710969309,43.077777777777776
43,2.7849527893644392,2.741167684396108,41.61289554513203,42.5
44,2.7848579450087114,2.7423855861028037,41.62480059049025,42.666666666666664
45,2.762848914753307,2.7726037303606668,42.40339055691802,42.022222222222226
46,2.7570860501491663,2.7283455530802407,42.52720302864354,43.18888888888889
47,2.740272906332305,2.7222539517614575,43.04626300626205,43.15555555555556
48,2.73977970643477,2.7377279003461203,43.22245767756375,42.7
49,2.7228947870659104,2.722953670554691,43.28436391342651,42.955555555555556
50,2.702310358394276,2.71823423438602,43.90580728112574,43.022222222222226
51,2.636348329890858,2.6654377977053323,46.37491368842115,44.82222222222222
52,2.615345754045429,2.6627898348702326,46.636824686302056,44.766666666666666
53,2.6190031383976793,2.655418422487047,46.52015524179147,45.44444444444444
