epoch,train_loss,val_loss,train_acc,val_acc
1,4.595738682602391,4.540124403105842,1.1452653634610348,2.7888888888888888
2,4.415785566965739,4.258850389056736,3.6691349794042716,5.844444444444444
3,4.231575465924812,4.4711942540274725,6.907307316840877,6.366666666666666
4,4.082680502804843,3.931292964352502,9.583561513369366,12.5
5,3.9346471829847856,3.8010375830862255,12.69077835186552,15.911111111111111
6,3.810111327604814,3.6663749350441828,15.409890711683612,18.522222222222222
7,3.6624699635939164,3.57457035779953,18.421867187313985,20.544444444444444
8,3.567895376321041,3.4037423531214395,20.583823424367246,24.177777777777777
9,3.465851673935399,3.26437027586831,23.27912569346889,27.966666666666665
10,3.363664082324866,3.277332511213091,25.222029095930857,27.27777777777778
11,3.2858406644878966,3.1773349046707153,27.381604323912473,29.288888888888888
12,3.202892554890026,3.0667044586605496,29.391175980380485,31.988888888888887
13,3.135815402233239,3.1512994236416287,31.0483582942451,31.733333333333334
14,3.0756133122877642,3.2315633760558233,32.89602133384128,33.25555555555555
15,3.0322941158757066,2.8998289108276367,33.89128312578871,37.388888888888886
16,2.963015601129243,2.95189360777537,35.946093954617965,37.044444444444444
17,2.9258394559224445,2.7841164999537997,36.69849282125765,40.166666666666664
18,2.8909094044656465,2.764943195713891,37.80566203957237,40.577777777777776
19,2.8358451929959383,2.7194117638799877,39.16045620133813,41.56666666666667
20,2.76817745439934,2.6460624204741583,41.02716731350746,43.8
21,2.7343414956873113,2.707287543349796,42.07481130503107,42.644444444444446
22,2.705497405023286,2.562887363963657,43.10340722398152,47.03333333333333
23,2.6674102653156626,2.6783562898635864,44.09152598871402,44.12222222222222
24,2.654720095432166,2.6130504740609064,44.30819781423367,46.21111111111111
25,2.6236177892395944,2.528648204273648,45.17726612538394,47.733333333333334
26,2.384048639644276,2.274515562587314,52.07981142408153,55.355555555555554
27,2.3109883279511423,2.2721299297279782,54.53463177694707,54.977777777777774
28,2.282040571443962,2.2648268938064575,55.053691754565584,55.31111111111111
29,2.253052748333324,2.244616071383158,56.11562180051906,56.233333333333334
30,2.2409189643281877,2.2401412857903376,56.6894449867854,56.144444444444446
31,2.2170555873350666,2.237260361512502,57.40612871735041,56.41111111111111
32,2.209992520014445,2.2321945826212564,57.46803495321317,56.733333333333334
33,2.185175401514227,2.217506398757299,58.18233767470654,56.67777777777778
34,2.184236678210172,2.202420757876502,58.096621348127336,57.68888888888889
35,2.159107210419395,2.1972860528363123,59.02283387699707,57.611111111111114
36,2.1448246262290263,2.2155552208423615,59.59189504512012,57.06666666666667
37,2.132694457516526,2.188101099597083,59.89904521536227,58.15555555555556
38,2.1152382684476447,2.189155138201184,60.31095978475678,58.3
39,2.108637232491464,2.1822922229766846,60.6752541727184,58.15555555555556
40,2.0931537685972272,2.16422176361084,61.12764589633087,58.355555555555554
41,2.0740993427507806,2.1604848172929554,61.54670349294031,58.63333333333333
42,2.064760108427568,2.1741817394892373,62.29195933236505,58.36666666666667
43,2.0652248288645887,2.1830229494306774,61.81575751803614,58.32222222222222
44,2.0408429145812987,2.1728304657671185,62.756256101335744,58.24444444444445
45,2.0413786591905536,2.1861277553770275,62.63006262053858,58.4
46,2.016081030441053,2.1552542911635504,63.2348389247363,59.2
47,2.0131976344368674,2.149318754673004,63.725326793495086,59.34444444444444
48,2.00796573378823,2.152167942788866,63.91104550108336,59.55555555555556
49,1.9908280249797936,2.151632216241625,64.0896211814567,59.477777777777774
50,1.983052961031596,2.15122894777192,64.54439391414081,59.44444444444444
51,1.9119957302555894,2.108782105975681,66.89921188599729,60.55555555555556
52,1.898924082698244,2.102718379762438,67.4182718636158,61.21111111111111
53,1.8849091833288019,2.106910126076804,67.69446891592656,60.888888888888886
54,1.8807244503136837,2.099001689089669,67.87542560537156,60.9
55,1.8832601301597827,2.1070570978853436,67.86113955094169,60.68888888888889
56,1.8809485428261035,2.1015906929969788,67.92066477773281,60.93333333333333
57,1.862866879232002,2.0982242458396487,68.68973070787399,61.18888888888889
58,1.858396781574596,2.0975986553563013,68.73020786209196,61.06666666666667
59,1.8601843378760599,2.092962463696798,68.5349651182171,61.4
60,1.85199738704797,2.0971356431643167,69.29212600300008,61.422222222222224
61,1.854893387447704,2.1040748092863293,68.77068501630991,61.28888888888889
62,1.8535997275150184,2.099338478512234,69.10402628634016,61.21111111111111
63,1.8423297600312667,2.098380035824246,69.10402628634016,61.15555555555556
64,1.8431162530725653,2.096713231669532,69.24212481249553,61.388888888888886
65,1.8432790474458174,2.100029018190172,69.34927022071955,61.2
66,1.8379748373320608,2.0965402954154544,69.33974618443297,61.077777777777776
67,1.827498451868693,2.1014435125721826,69.76594680825734,61.34444444444444
68,1.8249066598487622,2.09747005171246,69.75404176289912,61.15555555555556
69,1.819640757820823,2.090430584218767,70.09452606014429,61.25555555555555
70,1.822825634840763,2.0959479577011533,70.13500321436224,61.422222222222224
71,1.8226789488936916,2.090721948279275,70.11595514178909,61.53333333333333
72,1.8209849567124339,2.0908589462439218,70.09214505107265,61.36666666666667
73,1.806615752884836,2.0942266086737313,70.4373913664611,61.27777777777778
74,1.8153746265353579,2.094554159376356,70.13500321436224,61.24444444444445
75,1.8002091682318486,2.093950327899721,70.699302364342,61.36666666666667
76,1.793782884424383,2.085507724020216,70.85406795399891,61.544444444444444
77,1.7904117353034743,2.085732767979304,71.12788399723803,61.522222222222226
78,1.7910165909564857,2.085245903995302,71.08740684302008,61.355555555555554
79,1.7883035890983812,2.0824889408217535,71.43503416748018,61.48888888888889
80,1.772609981623563,2.0829729901419745,71.81123360080002,61.63333333333333
81,1.7806254018436778,2.0843041804101734,71.49217838519965,61.56666666666667
82,1.7814019427155003,2.084420147869322,71.43265315840853,61.611111111111114
83,1.7798492605035956,2.0844026770856647,71.2921736231815,61.522222222222226
