area,specimen_id,unit_count,filename
VISal,735109609,45,data/VISal_735109609_responses.npy
VISal,738651054,67,data/VISal_738651054_responses.npy
VISal,739783171,43,data/VISal_739783171_responses.npy
VISal,742714475,128,data/VISal_742714475_responses.npy
VISal,757329624,80,data/VISal_757329624_responses.npy
VISal,775876828,33,data/VISal_775876828_responses.npy
