,layer,area,specimen_id,score
159,pool5,VISal,742714475,0.3603101502440107
160,pool5,VISal,757329624,0.36241425443808883
161,pool5,VISal,775876828,0.30890511317289954
162,pool5,VISam,730756780,0.44201193407685374
163,pool5,VISam,734865738,0.3736882799600269
164,pool5,VISam,738651054,0.3342511610161615
165,pool5,VISam,739783171,0.3745544704032234
166,pool5,VISam,742602892,0.4053161232405629
167,pool5,VISam,744915204,0.29617633306273117
168,pool5,VISam,775876828,0.2768740353202778
169,pool5,VISl,716813543,0.3098954394445125
170,pool5,VISl,723627604,0.2288502280972703
171,pool5,VISl,739783171,0.3132883540153164
172,pool5,VISl,745276236,0.4618098241385612
173,pool5,VISl,772616823,0.30103572775082915
174,pool5,VISl,775876828,0.3472631039395667
175,pool5,VISp,717038288,0.3242768585524781
176,pool5,VISp,719828690,0.3057139153300487
177,pool5,VISp,730756780,0.29549932272020585
178,pool5,VISp,738651054,0.2682985498664816
179,pool5,VISp,739783171,0.3776168509597436
180,pool5,VISp,742602892,0.4089076939562366
181,pool5,VISp,744915204,0.33426847915991376
182,pool5,VISp,772616823,0.36285133452462637
183,pool5,VISpm,726170935,0.35281354849852176
184,pool5,VISpm,734865738,0.39584546090139944
185,pool5,VISpm,738651054,0.3886855905626647
186,pool5,VISpm,739783171,0.36167488138926684
187,pool5,VISpm,742714475,0.3591008388105241
188,pool5,VISrl,716813543,0.3536968039212641
189,pool5,VISrl,723627604,0.36042396340646715
190,pool5,VISrl,732548380,0.3693590042517617
191,pool5,VISrl,738651054,0.5019645716157137
192,pool5,VISrl,742602892,0.5231584260533262
193,pool5,VISrl,742714475,0.45042188265258476
194,pool5,VISrl,744915204,0.17323995503498033
195,fc6_relu,VISal,735109609,0.4142503321051006
196,fc6_relu,VISal,738651054,0.33947303211525726
197,fc6_relu,VISal,739783171,0.4069196502011255
198,fc6_relu,VISal,742714475,0.3522524994153007
199,fc6_relu,VISal,757329624,0.36370410343514104
200,fc6_relu,VISal,775876828,0.2900629891504218
201,fc6_relu,VISam,730756780,0.4378341722333318
202,fc6_relu,VISam,734865738,0.36262333287477644
203,fc6_relu,VISam,738651054,0.3265484789313901
204,fc6_relu,VISam,739783171,0.3616137626536532
205,fc6_relu,VISam,742602892,0.40034349773286326
206,fc6_relu,VISam,744915204,0.28832058663354343
207,fc6_relu,VISam,775876828,0.26537651787390126
208,fc6_relu,VISl,716813543,0.281673648439149
209,fc6_relu,VISl,723627604,0.24276425389998432
210,fc6_relu,VISl,739783171,0.28978963698272114
211,fc6_relu,VISl,745276236,0.45417056682421436
212,fc6_relu,VISl,772616823,0.3173295309441829
213,fc6_relu,VISl,775876828,0.3281784572369849
214,fc6_relu,VISp,717038288,0.2954016285518157
215,fc6_relu,VISp,719828690,0.30594477952636395
216,fc6_relu,VISp,730756780,0.2960640654652572
217,fc6_relu,VISp,738651054,0.26034811577819866
218,fc6_relu,VISp,739783171,0.3706966837600868
219,fc6_relu,VISp,742602892,0.38912742094602554
220,fc6_relu,VISp,744915204,0.3134946806078617
221,fc6_relu,VISp,772616823,0.3414902775404037
222,fc6_relu,VISpm,726170935,0.3550667600528821
223,fc6_relu,VISpm,734865738,0.3621277207683249
224,fc6_relu,VISpm,738651054,0.3818309052310681
225,fc6_relu,VISpm,739783171,0.3649664720258602
226,fc6_relu,VISpm,742714475,0.3473143833857998
227,fc6_relu,VISrl,716813543,0.37117344524065277
228,fc6_relu,VISrl,723627604,0.3601440465695916
229,fc6_relu,VISrl,732548380,0.3095291750904995
230,fc6_relu,VISrl,738651054,0.4819721200699494
231,fc6_relu,VISrl,742602892,0.5138334799798714
232,fc6_relu,VISrl,742714475,0.4292976459775296
233,fc6_relu,VISrl,744915204,0.1688769567257793
234,fc7_relu,VISal,735109609,0.3971045015602185
235,fc7_relu,VISal,738651054,0.304451744144292
236,fc7_relu,VISal,739783171,0.3962510734752172
237,fc7_relu,VISal,742714475,0.3551408438185267
238,fc7_relu,VISal,757329624,0.3521316336391479
239,fc7_relu,VISal,775876828,0.2803028626057422
240,fc7_relu,VISam,730756780,0.44039140616071704
241,fc7_relu,VISam,734865738,0.3677191902471651
242,fc7_relu,VISam,738651054,0.330506151392698
243,fc7_relu,VISam,739783171,0.3471001173427922
244,fc7_relu,VISam,742602892,0.3807080712471226
245,fc7_relu,VISam,744915204,0.2687479109083927
246,fc7_relu,VISam,775876828,0.27171983218068485
247,fc7_relu,VISl,716813543,0.28204297648291443
248,fc7_relu,VISl,723627604,0.20922497407819848
249,fc7_relu,VISl,739783171,0.27066431999307294
250,fc7_relu,VISl,745276236,0.4444090277537921
251,fc7_relu,VISl,772616823,0.3162492310973479
252,fc7_relu,VISl,775876828,0.3497656124419947
253,fc7_relu,VISp,717038288,0.2870167713180551
254,fc7_relu,VISp,719828690,0.28861744761234265
255,fc7_relu,VISp,730756780,0.29025437490231853
256,fc7_relu,VISp,738651054,0.24413355500438602
