,layer,area,specimen_id,score
159,pool5,VISal,742714475,0.3611710566641113
160,pool5,VISal,757329624,0.36723055405729754
161,pool5,VISal,775876828,0.2862801614808347
162,pool5,VISam,730756780,0.43847608721656967
163,pool5,VISam,734865738,0.3319688811443128
164,pool5,VISam,738651054,0.3469841689094694
165,pool5,VISam,739783171,0.3721351390357811
166,pool5,VISam,742602892,0.3834948901681257
167,pool5,VISam,744915204,0.2764018251850191
168,pool5,VISam,775876828,0.2999427910594586
169,pool5,VISl,716813543,0.3337941569019685
170,pool5,VISl,723627604,0.2778994843844577
171,pool5,VISl,739783171,0.31325906994638847
172,pool5,VISl,745276236,0.4437084674307936
173,pool5,VISl,772616823,0.3247694846299457
174,pool5,VISl,775876828,0.3554948670219934
175,pool5,VISp,717038288,0.29857957741245433
176,pool5,VISp,719828690,0.3281719943314403
177,pool5,VISp,730756780,0.3206199013809214
178,pool5,VISp,738651054,0.25712116687231784
179,pool5,VISp,739783171,0.3612592453967348
180,pool5,VISp,742602892,0.38194400679854923
181,pool5,VISp,744915204,0.323895363299438
182,pool5,VISp,772616823,0.3487358307119253
183,pool5,VISpm,726170935,0.3105192153765519
184,pool5,VISpm,734865738,0.37107180914427695
185,pool5,VISpm,738651054,0.3815150510792334
186,pool5,VISpm,739783171,0.3688502394165741
187,pool5,VISpm,742714475,0.3752267876017934
188,pool5,VISrl,716813543,0.34643340114829696
189,pool5,VISrl,723627604,0.3846092972259702
190,pool5,VISrl,732548380,0.3485869370871044
191,pool5,VISrl,738651054,0.4312674874441309
192,pool5,VISrl,742602892,0.49138196493813485
193,pool5,VISrl,742714475,0.45521602410345996
194,pool5,VISrl,744915204,0.15855330519736727
195,fc6_relu,VISal,735109609,0.35001199396683014
196,fc6_relu,VISal,738651054,0.3099320993612744
197,fc6_relu,VISal,739783171,0.38041773143330404
198,fc6_relu,VISal,742714475,0.3533050099663384
199,fc6_relu,VISal,757329624,0.3526482604699277
200,fc6_relu,VISal,775876828,0.28489733636902914
201,fc6_relu,VISam,730756780,0.4442583255821487
202,fc6_relu,VISam,734865738,0.3444679746546453
203,fc6_relu,VISam,738651054,0.30795862303315297
204,fc6_relu,VISam,739783171,0.3507978237689282
205,fc6_relu,VISam,742602892,0.36610142940320517
206,fc6_relu,VISam,744915204,0.27625968348231345
207,fc6_relu,VISam,775876828,0.26451059651196696
208,fc6_relu,VISl,716813543,0.33201986523739146
209,fc6_relu,VISl,723627604,0.26729639089757073
210,fc6_relu,VISl,739783171,0.3057088287929121
211,fc6_relu,VISl,745276236,0.3977805183004175
212,fc6_relu,VISl,772616823,0.30314269058005616
213,fc6_relu,VISl,775876828,0.31166374745351955
214,fc6_relu,VISp,717038288,0.2908016587855926
