,layer,area,specimen_id,score
50,pool2,VISam,744915204,0.2433733629091198
51,pool2,VISam,775876828,0.26982828050460544
52,pool2,VISl,716813543,0.2811793102895326
53,pool2,VISl,723627604,0.23700368004185962
54,pool2,VISl,739783171,0.2971006945169173
55,pool2,VISl,745276236,0.44951107834822557
56,pool2,VISl,772616823,0.27757242226019224
57,pool2,VISl,775876828,0.2831814276199685
58,pool2,VISp,717038288,0.27092500547409293
59,pool2,VISp,719828690,0.2913622213192412
60,pool2,VISp,730756780,0.29968647088529526
61,pool2,VISp,738651054,0.24416035199101532
62,pool2,VISp,739783171,0.36750682200850404
63,pool2,VISp,742602892,0.3797613996301406
64,pool2,VISp,744915204,0.30414975114127935
65,pool2,VISp,772616823,0.30590647824169725
66,pool2,VISpm,726170935,0.33043235318409603
67,pool2,VISpm,734865738,0.38710387636726873
68,pool2,VISpm,738651054,0.31875490341456203
69,pool2,VISpm,739783171,0.36156371032951007
70,pool2,VISpm,742714475,0.3642433819195111
71,pool2,VISrl,716813543,0.38308062617587385
72,pool2,VISrl,723627604,0.39531110894321786
73,pool2,VISrl,732548380,0.3091648656174374
74,pool2,VISrl,738651054,0.48669120598152354
75,pool2,VISrl,742602892,0.5043633788273256
76,pool2,VISrl,742714475,0.44639639572596307
77,pool2,VISrl,744915204,0.17378705106087636
78,relu3,VISal,735109609,0.35682361978678495
79,relu3,VISal,738651054,0.3463021592389161
80,relu3,VISal,739783171,0.37825628367192704
81,relu3,VISal,742714475,0.34077971685843034
82,relu3,VISal,757329624,0.3663928935783112
83,relu3,VISal,775876828,0.2599423365883329
84,relu3,VISam,730756780,0.4095799157953864
85,relu3,VISam,734865738,0.3314962210500158
86,relu3,VISam,738651054,0.3128137294115122
87,relu3,VISam,739783171,0.3639255146422383
88,relu3,VISam,742602892,0.3814599459968251
89,relu3,VISam,744915204,0.23818993239671685
90,relu3,VISam,775876828,0.2814973384422568
91,relu3,VISl,716813543,0.28651536038733316
92,relu3,VISl,723627604,0.23318292746483874
93,relu3,VISl,739783171,0.30456950546385353
94,relu3,VISl,745276236,0.45189763667399624
95,relu3,VISl,772616823,0.27216107952208507
96,relu3,VISl,775876828,0.28712390703268564
97,relu3,VISp,717038288,0.27554497340498274
98,relu3,VISp,719828690,0.3073372243698872
99,relu3,VISp,730756780,0.28886208933739904
100,relu3,VISp,738651054,0.2521235686082576
101,relu3,VISp,739783171,0.36498793625263865
102,relu3,VISp,742602892,0.39325266153007105
103,relu3,VISp,744915204,0.31749760579476466
104,relu3,VISp,772616823,0.3206545786222367
105,relu3,VISpm,726170935,0.3267473201230978
106,relu3,VISpm,734865738,0.38052188308314017
107,relu3,VISpm,738651054,0.3370959067277849
108,relu3,VISpm,739783171,0.3556792354522646
109,relu3,VISpm,742714475,0.36358710796252336
110,relu3,VISrl,716813543,0.38701757846180435
111,relu3,VISrl,723627604,0.38688419328472456
112,relu3,VISrl,732548380,0.31163990147344417
113,relu3,VISrl,738651054,0.4841319658149206
114,relu3,VISrl,742602892,0.5035866870257025
115,relu3,VISrl,742714475,0.45047349311850693
