epoch,train_loss,val_loss,train_acc,val_acc
1,4.46607266628381,4.274960849020216,2.735779423319603,6.3111111124356585
2,4.177761096665353,3.963624358177185,7.819233791280745,11.011111109786563
3,3.9420343399047852,3.930161284075843,12.321721945760613,12.788888890213437
4,3.781574247822617,3.623732202582889,15.893235553227457,18.777777779102326
5,3.6409067486271716,3.464086367024316,18.802828638777115,22.855555555555554
6,3.5038158575693767,3.3824235465791492,21.855282268625444,24.12222222487132
7,3.4084414612163196,3.328875415854984,23.964856306102526,26.555555555555557
8,3.3065784136454264,3.168802777926127,26.569680230481676,29.655555559529198
9,3.2294058857542094,3.011644615067376,28.51734565108693,33.69999999735091
10,3.1417541084867535,3.0011800792482166,30.79359032357913,34.5111111190584
11,3.0879168192545574,2.931818597846561,31.991237886616346,35.155555558204654
12,3.018652989647605,2.837053073777093,33.97699945236791,37.94444445239173
13,2.964570713043213,2.772117680973477,35.36036572299341,40.28888888888889
14,2.90155555118214,2.855149653222826,37.162789590228336,38.03333333598243
15,2.8863461508895414,2.749207384056515,37.30565013452701,40.66666667461395
16,2.823526628089674,2.6480068498187594,38.94854639396176,43.288888886239796
17,2.787376455827193,2.6619124743673535,40.47477320888593,43.47777778572507
18,2.7466008735425547,2.63440301683214,41.40574775589895,44.377777775128685
19,2.7196379199172513,2.6545521352026196,42.19862377675659,43.155555558204654
20,2.6759456475575765,2.563459575176239,43.25102978642349,45.966666674613954
21,2.6400361667979846,2.5714227822091846,44.67249220219529,46.166666666666664
22,2.6108251629453716,2.537189675701989,45.12250291673611,46.777777785725064
23,2.590404838504213,2.5701127184761896,45.67965903950094,45.83333334922791
24,2.5674014438282358,2.5078539848327637,46.37015167027786,48.20000000529819
25,2.529910932887684,2.4934438268343606,47.12493154598919,48.30000000794728
26,2.4940905903324935,2.4589501950475903,48.64877735184171,49.66666667461395
27,2.4662108349077627,2.5242331822713218,49.34165099169028,47.32222222752041
28,2.459660478071733,2.4519933925734625,49.58451391699803,49.97777777512868
29,2.436654332189849,2.488287091255188,50.22500535727041,49.433333330684235
30,2.4023164720246286,2.4465680387285023,51.37265172980309,50.400000007947284
31,2.3784272974187677,2.4552725884649487,52.01314317007548,50.03333333333333
32,2.3667398337161902,2.433138244681888,52.42743874854163,50.44444444444444
33,2.3228366432767924,2.4921228885650635,53.69413557465654,49.21111111111111
34,2.323310226382631,2.4373628629578485,53.52032191242649,50.844444441795346
35,2.293102496320551,2.4345697628127203,54.760827638753305,50.87777777777778
36,2.260971215277007,2.417233924070994,55.558465677754235,51.544444444444444
37,2.2488336779854516,2.4095169040891857,56.33467463511036,51.67777778307597
38,2.230709552042412,2.3824709124035306,56.3846758256149,52.60000000794729
39,2.221458224816756,2.3949543039004006,57.00611919331413,52.65555556085375
40,2.19654602281975,2.3406736254692078,57.72756494202243,53.544444449742635
41,2.167570956548055,2.3802805609173245,58.8371151694088,52.93333333333333
42,2.1754824204878376,2.3953409526083203,58.670444534393674,52.6
43,2.163928594011249,2.3861976265907288,58.83949617848044,52.999999997350905
44,2.127609699422663,2.3918421467145285,59.979999523798185,52.81111112700568
45,2.1218828215743555,2.480704320801629,60.31810281197171,50.88888889683618
46,2.115093855424361,2.3525869184070163,60.32524583918665,53.96666666666667
47,1.9957091569900514,2.300929026471244,64.30629300697636,55.71111111111111
48,1.9662880399010398,2.3002575503455267,65.30393580799543,55.41111112170749
49,1.9435325384140014,2.332223435242971,65.84918688540203,54.84444446033902
50,1.9437074632355662,2.3080952399306827,66.1087168742113,56.077777783075966
51,1.925267802585255,2.3145797616905637,67.00397628514965,55.44444444974263
52,1.920838798898639,2.3096714086002774,66.81111455034643,55.91111110581292
53,1.9055788589246345,2.3121323188145957,67.3063644372485,55.53333334392971
54,1.895337833780231,2.292960594097773,68.00876211338365,56.333333328035145
55,1.884017870642922,2.2939401699437036,68.21590990261673,55.833333328035145
56,1.8775758049704812,2.340552078353034,68.59687135407987,54.78888889418708
57,1.8808967785401778,2.3039040830400257,68.39686659206171,55.888888888888886
58,1.8469393455620968,2.2991176181369357,69.33022214814639,56.3
59,1.8477404449925279,2.300648510456085,69.50641681944808,56.34444443914625
60,1.8366076650041523,2.328052477704154,69.90404533441273,55.77777779367235
61,1.7888291004932289,2.2893984417120614,71.39931903140551,56.30000001059638
62,1.7761282053860752,2.293208099073834,72.06362056239435,56.166666671964855
63,1.7660103010408805,2.276043825679355,72.35172266006333,56.65555555025737
64,1.7599726510770393,2.286350515153673,72.6064906307293,56.82222221692403
65,1.7536813764861137,2.2945688135094113,72.54696540393819,56.43333334392972
66,1.7496064670158156,2.279065774546729,72.89935474654159,57.13333334392971
67,1.739074436823527,2.2835972242885165,73.42317674230338,56.922222222222224
68,1.7321977189092925,2.2786219716072083,73.4446058239482,57.077777772479585
69,1.7230608362140079,2.287319607204861,73.81604323912474,56.96666667196486
70,1.703161892746434,2.275555435154173,74.60891925998239,57.15555556615194
71,1.7050450281663374,2.267418987221188,74.68987356841829,57.20000000529819
72,1.6953283230463663,2.2678978542486825,75.02083382937688,57.388888888888886
73,1.6886234803633255,2.265935288535224,74.87083025786328,57.56666667726305
74,1.6871002059994322,2.265806327263514,75.09702611966952,57.43333334392972
75,1.682698663075765,2.262375725640191,75.3851282173385,57.19999999470181
76,1.674083542101311,2.2679303023550244,75.43989142598633,57.01111110581292
77,1.676153352766326,2.271560311317444,75.7375175599419,57.46666666136848
78,1.6775984099417023,2.2650423645973206,75.71846948736875,57.59999999470181
79,1.6754254919109923,2.262910591231452,75.48036858020428,57.4888888835907
80,1.6632123752073809,2.2711980475319757,75.89942617681373,57.63333333863152
81,1.6609746998006647,2.280917207400004,76.03514369389747,57.00000000529819
82,1.6518574021079324,2.2659811907344394,76.19229029262601,57.388888894187076
83,1.6403475963708125,2.266710533036126,76.56848972594585,57.2888888835907
84,1.645327699545658,2.2652289403809442,76.54229862615776,57.522222227520416
85,1.6509033138101752,2.2642149792777166,76.56372770780257,57.388888883590695
86,1.6399444254961881,2.2680051260524325,76.63039596180862,57.38888889948527
87,1.641958146384268,2.2584196991390653,76.60896688016382,57.50000000529819
88,1.6427984577236754,2.260031816032198,76.58039477130409,57.56666666666667
89,1.6417541633952748,2.2685802578926086,76.62087192552204,57.477777777777774
90,1.6423959067373566,2.265227403905657,76.58515678944737,57.55555555555556
91,1.6343063845778956,2.2654609746403165,76.93516512297911,57.31111112170749
