epoch,train_loss,val_loss,train_acc,val_acc
1,4.54664069667007,4.416970517900255,2.119098073763661,4.3
2,4.406261883359967,4.230791065427992,4.231053120312389,6.7
3,4.26324509418372,4.110031631257799,6.252529822138622,8.588888888888889
4,4.111627729011304,4.02044458521737,9.112121717183742,11.744444444444444
5,4.00623333381884,3.8454786207940845,11.150265482511488,14.688888888888888
6,3.9049006086407285,3.6677089002397327,13.397938046143956,18.488888888888887
7,3.840018382216945,3.635728809568617,14.945593942712922,19.944444444444443
8,3.774133063807632,3.5682517488797507,16.21705278697112,20.72222222222222
9,3.702665675770153,3.5030062331093683,17.919474273196982,22.18888888888889
10,3.647243952028679,3.4360346926583185,19.43379604276292,23.622222222222224
11,3.5999548666404957,3.4656479159990945,20.312388390199768,23.511111111111113
12,3.5569890571363043,3.29671264357037,21.288602109574036,27.055555555555557
13,3.503724564927997,3.5045348604520163,22.41243839139027,22.72222222222222
14,3.4691612084706622,3.4255854752328663,23.09578799495226,25.055555555555557
15,3.4355332374572756,3.1844663752449884,24.341055739422366,30.744444444444444
16,3.3865221803838557,3.2565094431241355,25.319650467868282,28.866666666666667
17,3.361075700413097,3.165627042452494,26.276816114669398,31.6
18,3.321490919228756,3.116485125488705,27.100645253458417,32.72222222222222
19,3.295974217039166,3.155502279599508,27.69351651229791,31.7
20,3.2582170977736964,3.080427759223514,28.99592847448749,34.0
21,3.2271405826915394,3.067125757535299,29.59832376961356,34.25555555555555
22,3.198717045061516,3.022775206300947,30.505488225910142,35.13333333333333
23,3.1586190165895403,2.9770345422956677,31.050739303316746,36.6
24,3.13910216996164,3.0512501928541393,31.729326888735446,34.766666666666666
25,3.1190512281475646,2.976443224483066,32.517440891449795,36.28888888888889
26,3.0049069968136872,2.87606053882175,35.29845948713064,38.977777777777774
27,2.956093017982714,2.8648488918940225,36.591347413033645,39.34444444444444
28,2.9618122649915293,2.854820874002245,36.596109431176934,39.71111111111111
29,2.9402650529688055,2.8473867774009705,37.091359318079,40.266666666666666
30,2.934570364518599,2.8556372192170887,37.40565251553608,39.36666666666667
31,2.9186371181950426,2.84241423341963,37.93661753851282,40.03333333333333
32,2.910046876560558,2.8418570359547934,37.86756827543513,40.044444444444444
33,2.891149882114295,2.8348152372572155,38.69615943236744,40.25555555555555
34,2.890814591899063,2.8294313814904957,38.65568227814948,40.3
35,2.8859528079177394,2.823554595311483,38.71758851401224,40.5
36,2.886309052958633,2.812889357407888,38.522345770137385,40.98888888888889
37,2.8619565761450567,2.812517378065321,39.10331198361866,40.84444444444444
38,2.850268349503026,2.809839884440104,39.44617728993548,41.1
39,2.8490624846834125,2.8057215412457785,39.56284673444606,41.233333333333334
40,2.8384350978966917,2.8030707041422525,40.06285863949142,41.36666666666667
41,2.8276008316964814,2.7921884655952454,39.90571204076288,41.91111111111111
42,2.8214623480132133,2.803834603892432,40.536679444748685,41.21111111111111
43,2.813316504160563,2.7918916477097406,40.589061644324865,41.67777777777778
44,2.800520638263587,2.799047158824073,41.02240529536417,41.455555555555556
45,2.796571968541001,2.7981735136773853,41.00335722279102,41.65555555555556
46,2.7932688294035017,2.7941058807902865,41.27717326603015,41.4
47,2.7795154947223084,2.789976861741808,41.50098811876473,41.955555555555556
48,2.7871067162716026,2.8008625706036887,41.565275363699136,41.422222222222224
49,2.7749703046047327,2.784786197874281,41.88671158837115,41.78888888888889
50,2.768459350412542,2.7889897227287292,41.79385223457702,41.922222222222224
51,2.7430595816987933,2.7680745588408575,42.76530393580799,42.577777777777776
52,2.727293093999227,2.766341249148051,43.177218505202504,42.6
53,2.7303835074106853,2.7685007452964783,43.15578942355771,42.522222222222226
54,2.726329771677653,2.767889791064792,43.374842258149,42.56666666666667
55,2.720366791522864,2.7646366159121194,43.28198290435486,42.477777777777774
56,2.714533869425456,2.767264339658949,43.37008024000571,42.53333333333333
57,2.7072506124323064,2.7621809111701117,43.79628086383009,42.65555555555556
58,2.701232369740804,2.764131718211704,43.80104288197338,42.51111111111111
59,2.7169742786523066,2.7610601517889233,43.30341198599967,42.84444444444444
60,2.7168542153907547,2.7626745435926647,43.36293721279078,42.766666666666666
61,2.7062375097563773,2.758598221672906,44.02485773470797,42.81111111111111
62,2.7193302486882067,2.7650074693891735,43.412938403295314,42.82222222222222
